"CCall" "CCin" "CCout" "BCdir" "BCund"
"CHE-270332" 0.016294654384104 0.000255252812915 0.000248704894424 9.64465205464193 13.498828007379
"CHE-326351" 0.015096700587012 0.000243724104314 0.000249190238036 0 0
"CHE-120080" 0.011192207473295 0.000243724104314 0.000248099516575 0 0
"CHE-319574" 0.015709793919061 0.000243724104314 0.000248947450543 0 0
"CHE-34233" 0.013244862046141 0.000243724104314 0.000246652512909 0 0
"CHE-251789" 0.015470313366245 0.000243724104314 0.000248341494134 0 0
"CHE-340039" 0.012964355922454 0.000243724104314 0.000250102751258 0 0
"CHE-340350" 0.013140654982525 0.000248189913809 0.000250041815867 8.95815413520924 12.6053385783955
"CHE-326877" 0.015410045456253 0.000295268335717 0.000249129519473 11.0818501984552 14.7085400323704
"CHE-93577" 0.011895578742235 0.00024384296513 0.000247676612837 4.89034912822175 9.012133305952
"CHE-181213" 0.013165749792981 0.000252425145975 0.00024864429155 9.36263218231844 13.2405694346856
"CHE-325739" 0.015722499041778 0.000296990233496 0.000249008125726 11.0867013724021 14.7311074491867
"CHE-319520" 0.015960468464262 0.000248313411963 0.000248886789821 8.78523362361273 12.6315103011378
"CHE-326308" 0.015565413060224 0.000296302246205 0.00024906881537 11.0871607060702 14.7237957306903
"CHE-285552" 0.0156990317272 0.000265188609742 0.000248886789821 10.265523102717 14.0457059862438
"CHE-325710" 0.015722499041778 0.000296990233496 0.000249008125726 11.0867013724021 14.7311074491867
"CHE-248951" 0.015467746618551 0.000243724104314 0.000248341494134 0 0
"CHE-327166" 0.014811391266984 0.000244438575482 0.000249311718538 7.0184017990692 10.8014513677174
"CHE-283134" 0.016080472927414 0.00024479742804 0.000248765511761 7.32184971378836 11.2061013469901
"CHE-76966" 0.012560859846281 0.000243961912918 0.000247194162457 5.4510384535657 9.70479268162423
"CHE-270210" 0.016294654384104 0.000255252812915 0.000248704894424 9.64465205464193 13.498828007379
"CHE-117834" 0.011276913941367 0.000243961912918 0.000248039058351 5.66642668811243 9.70479268162423
"CHE-284639" 0.01586595549642 0.000243724104314 0.00024882614356 0 0
"CHE-96662" 0.011846760335591 0.000257858783907 0.000247736984251 9.62529365795666 13.6833519369432
"CHE-270200" 0.016294654384104 0.000255252812915 0.000248704894424 9.64465205464193 13.498828007379
"CHE-340564" 0.012976167127465 0.000248067858594 0.000250102751258 8.94023623179847 12.580143401138
"CHE-319467" 0.015960468464262 0.000248313411963 0.000248886789821 8.78523362361273 12.6315103011378
"CHE-350092" 0.011728444480026 0.000243724104314 0.000250712899869 0 0
"CHE-118224" 0.011553823014134 0.000261218580219 0.000247918185307 9.86894786626138 13.8741378924119
"CHE-380878" 0.00923154478717 0.000243724104314 0.000252306044649 0 0
"CHE-332782" 0.013924579156582 0.000247576801317 0.000249676507017 8.75416074932352 12.4635325957924
"CHE-328963" 0.01481310284309 0.000245396394743 0.000249311718538 7.86518795418747 11.6448305358502
"CHE-96106" 0.011972936842904 0.00025825457681 0.000247676612837 9.63645741981521 13.7090116167681
"CHE-355301" 0.011081664464922 0.00024384296513 0.000251018515889 5.49306144334055 9.012133305952
"CHE-340797" 0.012810623260869 0.000244200069748 0.000250163701101 6.75343791859778 10.396963537967
"CHE-117493" 0.011405247748562 0.000244080947762 0.000247978614595 6.05678401322862 10.1097697467749
"CHE-284719" 0.015908042054317 0.000265746448864 0.00024882614356 10.2774963926861 14.0688076860629
"CHE-96196" 0.011831588784508 0.000243961912918 0.000247736984251 5.59471137960184 9.70479268162423
"CHE-270157" 0.016539655659046 0.000255380230158 0.00024864429155 9.64322607566034 13.5090125712549
"CHE-325430" 0.015881804067631 0.000297150771781 0.000248947450543 11.077964602633 14.7314396244454
"CHE-284608" 0.016121678981292 0.000265881872223 0.000248765511761 10.2714930624839 14.0725499009376
"CHE-270192" 0.016294654384104 0.000255252812915 0.000248704894424 9.64465205464193 13.498828007379
"CHE-76618" 0.013033849243293 0.00025066748927 0.000247013482348 8.74369111054302 13.0274943002999
"CHE-93091" 0.012488202880019 0.000246483138679 0.00024743527188 7.9561263512135 12.1383824965602
"CHE-341749" 0.012814945563036 0.000247455228822 0.000250163701101 8.80011394676631 12.4318447391981
"CHE-283076" 0.01634087169906 0.000267296257305 0.000248704894424 10.3160275743163 14.1282666336824
"CHE-76124" 0.013186742533835 0.000243961912918 0.00024695328459 5.37989735354046 9.70479268162423
"CHE-350724" 0.011463928589395 0.000244916636395 0.000250835102948 7.76684053708551 11.3103195648736
"CHE-356241" 0.010960470696372 0.00024384296513 0.00025107968242 5.50125821054473 9.012133305952
"CHE-283047" 0.01634087169906 0.000267296257305 0.000248704894424 10.3160275743163 14.1282666336824
"CHE-92864" 0.012488202880019 0.000246483138679 0.00024743527188 7.9561263512135 12.1383824965602
"CHE-329197" 0.014599631272111 0.000245276396362 0.000249372480476 7.80180040190897 11.5712132408407
"CHE-36246" 0.012286182387808 0.00024384296513 0.000247013482348 4.70953020131233 9.012133305952
"CHE-341016" 0.012649094026371 0.000244080947762 0.000250224665393 6.47543271670409 10.1097697467749
"CHE-324618" 0.016044119372629 0.00029731144062 0.000248886789821 11.0690884833425 14.7335285971838
"CHE-333091" 0.013738729686642 0.000247210534664 0.000249737355692 8.66578559546606 12.365679840039
"CHE-46017" 0.013569032701964 0.000252165754661 0.000246712638297 8.8394216076206 13.2125148192262
"CHE-282990" 0.01634087169906 0.000267296257305 0.000248704894424 10.3160275743163 14.1282666336824
"CHE-115221" 0.012032501246663 0.000263122952571 0.000247676612837 9.90673228270102 13.9625295821669
"CHE-95139" 0.012502971818021 0.000258773898735 0.00024743527188 9.60784051043005 13.7398382860083
"CHE-313483" 0.016368192555705 0.000309769598478 0.000248765511761 11.2130223522215 14.8757513194852
"CHE-115532" 0.011890303112871 0.000244438575482 0.000247736984251 6.69084227741856 10.8014513677174
"CHE-270040" 0.016539655659046 0.000255380230158 0.00024864429155 9.64322607566034 13.5090125712549
"CHE-114820" 0.012011220623459 0.00024384296513 0.000247676612837 4.89034912822175 9.012133305952
"CHE-282977" 0.01634087169906 0.000267296257305 0.000248704894424 10.3160275743163 14.1282666336824
"CHE-75861" 0.013532594352072 0.000251291898881 0.000246832932496 8.77168035901038 13.109067376032
"CHE-75936" 0.01335195185225 0.000243724104314 0.000246893101306 0 0
"CHE-33320" 0.013604629952075 0.000244438750276 0.000246532305558 6.33682573114644 10.8019401262804
"CHE-327947" 0.013985823244015 0.000243961912918 0.000249554853033 5.96357934361845 9.70479268162423
"CHE-333564" 0.013208780522362 0.000246846805861 0.000249919988439 8.58615939588096 12.2579627617841
"CHE-313507" 0.016111737373182 0.00024708771409 0.00024882614356 8.46821300919452 12.3315416240647
"CHE-40244" 0.014504745335992 0.000243961912918 0.000246352103097 5.17614973257383 9.70479268162423
"CHE-313619" 0.015862703697688 0.000246844547991 0.000248886789821 8.40581460343285 12.2579627617841
"CHE-43391" 0.013889829475424 0.000245757890494 0.000246592401996 7.39817409297047 11.8375130726179
"CHE-342974" 0.012352965976643 0.000246846924698 0.000250346637327 8.65189889426853 12.2579627617841
"CHE-343162" 0.012352965976643 0.000246846924698 0.000250346637327 8.65189889426853 12.2579627617841
"CHE-329554" 0.013993456984277 0.000244916928859 0.000249554853033 7.57095858316901 11.3103195648736
"CHE-333771" 0.013040769093822 0.000246725741302 0.000249980894927 8.55660619377307 12.2192356320565
"CHE-351432" 0.010964924004683 0.000244438575482 0.00025107968242 7.28961052145117 10.8014513677174
"CHE-114549" 0.012157063811248 0.000263395003637 0.000247616255893 9.9045370016717 13.9720595025115
"CHE-31129" 0.014376890427907 0.000244319278959 0.000246292064562 6.06610809010375 10.6196185694864
"CHE-270020" 0.016791861964509 0.000281680546518 0.000248583703138 10.7152396531352 14.5289210440056
"CHE-351560" 0.010846600719757 0.000244319278959 0.000251140863392 7.11558212618445 10.6196185694864
"CHE-114041" 0.012135197100806 0.000243961912918 0.000247616255893 5.56452040732269 9.70479268162423
"CHE-343288" 0.012205899418866 0.000246725860022 0.000250407644966 8.62173337069016 12.2192356320565
"CHE-36625" 0.012287507301511 0.000244200069748 0.000247013482348 6.08904487544685 10.396963537967
"CHE-42600" 0.014279647151381 0.000245998683289 0.000246472223596 7.4667994750186 11.9477551817083
"CHE-334122" 0.012716619648448 0.000246362430486 0.000250102751258 8.44784311328144 12.0928815507572
"CHE-312574" 0.016679000398474 0.000310112494782 0.00024864429155 11.1934499620206 14.8629214778441
"CHE-75381" 0.013706823672506 0.000251416346819 0.000246772778159 8.76826314537129 13.1245649521592
"CHE-91839" 0.013067939266896 0.000262416785667 0.000247194162457 9.74408142031291 13.9287017338173
"CHE-343444" 0.012062151544379 0.000246604884388 0.000250468667054 8.58988587680968 12.1789069774574
"CHE-334298" 0.012560206009425 0.000246241722208 0.000250163701101 8.41072094690572 12.0472996324952
"CHE-314622" 0.015158401974805 0.000246481627985 0.00024906881537 8.31752199628717 12.1368404596955
"CHE-75280" 0.013706823672506 0.000251416346819 0.000246772778159 8.76826314537129 13.1245649521592
"CHE-313873" 0.015615066902682 0.000243724104314 0.000248947450543 0 0
"CHE-75034" 0.013885409826077 0.000251794140673 0.000246712638297 8.79497643168877 13.1705362082056
"CHE-31067" 0.014376890427907 0.000244319278959 0.000246292064562 6.06610809010375 10.6196185694864
"CHE-89917" 0.013019990223898 0.00024384296513 0.000247194162457 4.76217393479776 9.012133305952
"CHE-91430" 0.013215844837863 0.000262549642492 0.000247133921282 9.73346999019834 13.9349562107066
"CHE-36514" 0.012595610880987 0.000244438575482 0.000246893101306 6.45676965557216 10.8014513677174
"CHE-316215" 0.013916264931487 0.000245637361886 0.000249433256872 8.01994168767737 11.7781778624558
"CHE-177723" 0.015619466836239 0.000255355143476 0.000247857770486 9.47062555357101 13.5090125712549
"CHE-344505" 0.011649338441397 0.000246000158563 0.000250651819997 8.38274709486331 11.949617885495
"CHE-39768" 0.014936895077598 0.000244200069748 0.000246232040503 5.82008293035236 10.396963537967
"CHE-260070" 0.016802936212744 0.000245999804496 0.000248523129191 8.01994168767737 11.9477551817083
"CHE-260048" 0.017084619261221 0.000381281194044 0.000248462569707 11.6773291172617 15.189425610652
"CHE-249993" 0.016221260845151 0.000244200127898 0.000248159989265 6.38519439899773 10.3972077083992
"CHE-90246" 0.01319153452085 0.000244319366271 0.000247133921282 6.34738920965601 10.6199117100006
"CHE-90285" 0.013020320842036 0.000244080947762 0.000247194162457 5.85507192220243 10.1097697467749
"CHE-74732" 0.013695657254658 0.000243961912918 0.000246772778159 5.32300997913841 9.70479268162423
"CHE-260080" 0.016802936212744 0.000245999804496 0.000248523129191 8.01994168767737 11.9477551817083
"CHE-259922" 0.017084619261221 0.000381281194044 0.000248462569707 11.6773291172617 15.189425610652
"CHE-251372" 0.015963884726898 0.000244080976809 0.000248220476422 6.11146733950268 10.1099324542273
"CHE-316910" 0.013543988245588 0.000245156427372 0.000249554853033 7.75319426988434 11.4916609696655
"CHE-335072" 0.012111656362015 0.000245638450382 0.000250346637327 8.16650031915505 11.7781778624558
"CHE-345715" 0.011516778222003 0.000245156691104 0.000250712899869 7.93200315236138 11.4916609696655
"CHE-41515" 0.014675577434958 0.00025562770436 0.000246352103097 9.04180337015285 13.529544345915
"CHE-36189" 0.012595146784737 0.000244080947762 0.000246893101306 5.76519110278484 10.1097697467749
"CHE-113013" 0.012815706269761 0.000264482615394 0.000247314688226 9.87513951702064 14.0179582191418
"CHE-259831" 0.017164472638107 0.000381519216589 0.000248402024688 11.6659297736794 15.1759346508295
"CHE-344932" 0.011385430978253 0.000244200069748 0.000250773994187 6.84268328223842 10.396963537967
"CHE-317014" 0.013543988245588 0.000245156427372 0.000249554853033 7.75319426988434 11.4916609696655
"CHE-335629" 0.011968570103084 0.000245277422997 0.000250407644966 7.96797317966293 11.5725707838967
"CHE-41388" 0.014675577434958 0.00025562770436 0.000246352103097 9.04180337015285 13.529544345915
"CHE-346978" 0.011135633756553 0.000244677664317 0.000250896226153 7.5522372875608 11.0885221558418
"CHE-248430" 0.016219464939543 0.000244200127898 0.000248159989265 6.38519439899773 10.3972077083992
"CHE-31961" 0.014381326012951 0.000245638185612 0.000246292064562 7.22766249872865 11.7790365474939
"CHE-110379" 0.013016189321775 0.00024384296513 0.000247194162457 4.76217393479776 9.012133305952
"CHE-347379" 0.010894362924109 0.000244319337167 0.000251018515889 7.09920174355309 10.6196185694864
"CHE-88964" 0.01349293282151 0.000243724104314 0.000247013482348 0 0
"CHE-260104" 0.016802936212744 0.000245999804496 0.000248523129191 8.01994168767737 11.9477551817083
"CHE-40943" 0.015043384504801 0.00027687454937 0.000246232040503 9.94025333172645 14.3937215218307
"CHE-111804" 0.013071104001631 0.000243961912918 0.000247194162457 5.4510384535657 9.70479268162423
"CHE-337195" 0.011690040097237 0.000244080947762 0.000250529703588 6.5206211275587 10.1097697467749
"CHE-317680" 0.013020238185927 0.000244797223515 0.000249737355692 7.49609734517596 11.2054487651903
"CHE-111578" 0.013071104001631 0.000243961912918 0.000247194162457 5.4510384535657 9.70479268162423
"CHE-335803" 0.011690306621182 0.000244319366271 0.000250529703588 7.03085747611612 10.6199117100006
"CHE-260105" 0.016802936212744 0.000245999804496 0.000248523129191 8.01994168767737 11.9477551817083
"CHE-39199" 0.015162436191722 0.000244319278959 0.00024617203092 6.01859321449623 10.6196185694864
"CHE-260142" 0.016802936212744 0.000245999804496 0.000248523129191 8.01994168767737 11.9477551817083
"CHE-256606" 0.017031983756918 0.000245036780606 0.000248341494134 7.43543801981455 11.4055406796381
"CHE-260622" 0.016530124560251 0.000245879362785 0.000248583703138 7.97831096986772 11.8946168714933
"CHE-256883" 0.016749283398528 0.000244797135862 0.000248402024688 7.24779258176785 11.2054487651903
"CHE-260760" 0.016530124560251 0.000245879362785 0.000248583703138 7.97831096986772 11.8946168714933
"CHE-262333" 0.016265514096515 0.000245638273868 0.00024864429155 7.87283617502572 11.7790365474939
"CHE-265291" 0.016007492536731 0.00024479728195 0.000248704894424 7.30988148582479 11.2054487651903
"CHE-39135" 0.015162436191722 0.000244319278959 0.00024617203092 6.01859321449623 10.6196185694864
"CHE-36113" 0.01291842371296 0.000245036897706 0.000246772778159 7.02375895473844 11.4051397887641
"CHE-107073" 0.01369826417413 0.000266847045381 0.00024695328459 9.8695687593325 14.1117841176672
"CHE-257065" 0.016208569757701 0.000243724104314 0.000248523129191 0 0
"CHE-105460" 0.014345566583433 0.000267535755678 0.000246712638297 9.82016028994637 14.1335860357358
"CHE-261243" 0.016261645193261 0.00024384296513 0.00024864429155 5.10594547390058 9.012133305952
"CHE-262876" 0.015755834498441 0.000244319308063 0.000248765511761 6.73459165997295 10.6196185694864
"CHE-38015" 0.015515369747677 0.000243961912918 0.000246052055185 5.05624580534831 9.70479268162423
"CHE-176669" 0.016312603892437 0.00025639326802 0.000247676612837 9.5078490052457 13.5885447109763
"CHE-107177" 0.013514270371066 0.000244438692011 0.000247013482348 6.49375383985169 10.8017772333007
"CHE-257317" 0.016210363251241 0.000244558105205 0.000248523129191 7.02197642307216 10.9551130499799
"CHE-252293" 0.017786681235962 0.000390605285836 0.000247918185307 11.5996626377026 15.1984738773195
"CHE-70892" 0.015054536913343 0.000253055356569 0.000246352103097 8.80821966511841 13.3056045112577
"CHE-70500" 0.015267289218733 0.000253181120169 0.000246292064562 8.79830371848498 13.3181702637003
"CHE-109202" 0.012988986909685 0.000243724104314 0.000247194162457 0 0
"CHE-257748" 0.015953330092368 0.000244438721143 0.000248583703138 6.880384082186 10.8017772333007
"CHE-246777" 0.017631711290399 0.000246970903673 0.000247857770486 8.22335889947926 12.2964707809735
"CHE-246756" 0.017939612343433 0.000399526567835 0.000247797370134 11.6072260443905 15.227285513818
"CHE-37938" 0.015947375991851 0.00027867820928 0.000245932137359 9.86094532927045 14.4344889952932
"CHE-83620" 0.015016784972965 0.00024384296513 0.000246412156109 4.51085950651685 9.012133305952
"CHE-257768" 0.015703118420347 0.00024384296513 0.00024864429155 5.10594547390058 9.012133305952
"CHE-257936" 0.015703118420347 0.00024384296513 0.00024864429155 5.10594547390058 9.012133305952
"CHE-252720" 0.016890876373773 0.000244319278959 0.000248099516575 6.59441345974978 10.6196185694864
"CHE-85339" 0.014727477048904 0.000244080947762 0.000246532305558 5.64544689764324 10.1097697467749
"CHE-246416" 0.018145544786584 0.000400617548728 0.000247616255893 11.5670442638577 15.209062518878
"CHE-30760" 0.014800062057793 0.000246605803569 0.00024617203092 7.58528107863913 12.1810009611011
"CHE-253385" 0.01661145712689 0.000244200069748 0.000248159989265 6.38519439899773 10.396963537967
"CHE-245575" 0.018145544786584 0.000400617548728 0.000247616255893 11.5670442638577 15.209062518878
"CHE-70459" 0.015267289218733 0.000253181120169 0.000246292064562 8.79830371848498 13.3181702637003
"CHE-245352" 0.018214273027601 0.000400875162666 0.000247555913418 11.5527709828924 15.2086817195971
"CHE-245324" 0.018214273027601 0.000400875162666 0.000247555913418 11.5527709828924 15.2086817195971
"CHE-34568" 0.014588208516782 0.000246239475393 0.000246232040503 7.4759059693674 12.0468541459697
"CHE-245356" 0.018214273027601 0.000400875162666 0.000247555913418 11.5527709828924 15.2086817195971
"CHE-254220" 0.015824579406443 0.00024384296513 0.000248341494134 5.04342511691925 9.012133305952
"CHE-83599" 0.015245443463265 0.000294534820952 0.000246352103097 10.3551044266654 14.6997598002776
"CHE-196145" 0.018058154123836 0.000258124113524 0.000247495585414 9.58128304604592 13.6998639884379
"CHE-174854" 0.01788267708297 0.000257428913974 0.000247314688226 9.48804786328076 13.657990876084
"CHE-82180" 0.01516608003786 0.000244319278959 0.000246352103097 6.08904487544685 10.6196185694864
"CHE-196073" 0.018352317975608 0.000441989569391 0.00024743527188 11.6554748232375 15.3298506680404
"CHE-195658" 0.018414767727918 0.000443379219804 0.000247314688226 11.6269771031695 15.2464024971104
"CHE-70446" 0.01548590714496 0.000253306977551 0.000246232040503 8.7876782390395 13.3305670829124
"CHE-29795" 0.016173101868462 0.000250044132607 0.000245812277442 8.20001364817543 12.9381905079882
"CHE-195711" 0.018352317975608 0.000441989569391 0.00024743527188 11.6554748232375 15.3298506680404
"CHE-174731" 0.018172716116656 0.000257823484564 0.000247254418106 9.49814743661612 13.6843557675535
"CHE-174725" 0.018172716116656 0.000257823484564 0.000247254418106 9.49814743661612 13.6843557675535
"CHE-195372" 0.018414767727918 0.000443379219804 0.000247314688226 11.6269771031695 15.2464024971104
"CHE-196383" 0.017496342488132 0.000257865235429 0.000247616255893 9.59499034037043 13.6838585410635
"CHE-37307" 0.016742242121718 0.000279573216695 0.000245692475437 9.76944174190706 14.4540378645696
"CHE-28658" 0.016585464469827 0.000244080947762 0.000245692475437 5.29330482472449 10.1097697467749
"CHE-206240" 0.015258713685229 0.000243724104314 0.000248159989265 0 0
"CHE-206613" 0.015258713685229 0.000243724104314 0.000248159989265 0 0
"CHE-68796" 0.016440881763527 0.000311368896691 0.000245872200162 10.3859445655017 14.8742379129335
"CHE-197164" 0.017227621311517 0.000257603155243 0.000247676612837 9.59240037163802 13.6665255132412
"CHE-67254" 0.016748736291106 0.000312298152005 0.000245752369201 10.3398374442253 14.8821607922257
"CHE-173299" 0.018410387372144 0.000500847729348 0.000246893101306 11.6351165486695 15.252124389459
"CHE-28208" 0.017152343080313 0.000289390065638 0.000245572731345 9.914081240747 14.6287438977321
"CHE-67249" 0.016748736291106 0.000312298152005 0.000245752369201 10.3398374442253 14.8821607922257
"CHE-190846" 0.018114534021056 0.000245036780606 0.000247314688226 7.18614430452233 11.4051397887641
"CHE-172350" 0.018354699420543 0.000503854573469 0.000246652512909 11.5631907311178 15.2535787230085
"CHE-202807" 0.015738666011848 0.000244080976809 0.000248039058351 6.07073772800249 10.1099324542273
"CHE-172140" 0.018354699420543 0.000503854573469 0.000246652512909 11.5631907311178 15.2535787230085
"CHE-207367" 0.015761161915008 0.00025564777794 0.000248039058351 9.53423382639054 13.5290437467833
"CHE-191888" 0.016898739391942 0.000244319278959 0.000247555913418 6.46302945692067 10.6196185694864
"CHE-172071" 0.017993122083026 0.000243724104314 0.000246592401996 0 0
"CHE-228130" 0.014105138644366 0.000244200127898 0.000248523129191 6.46302945692067 10.3972077083992
"CHE-192295" 0.016619062088524 0.000244200069748 0.000247616255893 6.25575004175337 10.396963537967
"CHE-209169" 0.014887995238164 0.000244080947762 0.000248280978045 6.12468339089421 10.1097697467749
"CHE-237370" 0.013371842849878 0.00024384296513 0.000248765511761 5.12989871492307 9.012133305952
"CHE-228018" 0.014105138644366 0.000244200127898 0.000248523129191 6.46302945692067 10.3972077083992
"CHE-165680" 0.017946126620379 0.000245036897706 0.000246412156109 6.89871453432999 11.4051397887641
"CHE-192503" 0.016619062088524 0.000244200069748 0.000247616255893 6.25575004175337 10.396963537967
"CHE-12907" 0.013677482169591 0.000244080947762 0.00024521384656 5.01727983681492 10.1097697467749
"CHE-230265" 0.014113097449871 0.000249180746918 0.000248523129191 8.88197518424887 12.8023509321218
"CHE-12328" 0.013139350143501 0.000243724104314 0.000245393223797 0 0
"CHE-227729" 0.014306091772428 0.000249801595905 0.000248462569707 8.97474461272273 12.9017665803567
"CHE-230327" 0.013920326323398 0.000245999715979 0.000248583703138 8.0323601479245 11.9477551817083
"CHE-154761" 0.01790679908327 0.000246605240199 0.000246292064562 7.63288550539513 12.1793589920117
"CHE-236505" 0.01392146015822 0.000246725681942 0.000248583703138 8.30671904320269 12.2192356320565
"CHE-213245" 0.014500130791038 0.000247944424666 0.000248402024688 8.60538720215215 12.5507610369227
"CHE-238550" 0.013375330959554 0.000246241692645 0.000248765511761 8.16876982367527 12.0468541459697
"CHE-17773" 0.016521136744426 0.000245878625871 0.000245393223797 6.91671502035361 11.8941798443633
"CHE-15656" 0.016034586548459 0.006247620208051 0.000245034599638 11.3861029460131 12.8901689905697
"CHE-18255" 0.015749119823082 0.000243724104314 0.000245572731345 0 0
"CHE-11769" 0.013866915473341 0.000244319366271 0.000245154083106 5.48479693349065 10.6199117100006
"CHE-17565" 0.016793649363995 0.000245999066859 0.000245333416905 6.93439720992856 11.9477551817083
"CHE-127580" 0.017762958472264 0.000249544863507 0.000245992089034 8.20220843643645 12.860146302104
"CHE-127637" 0.017762958472264 0.000249544863507 0.000245992089034 8.20220843643645 12.860146302104
"CHE-242353" 0.012391626136604 0.000243724104314 0.000249129519473 0 0
"CHE-20250" 0.015510852302806 0.000244917104337 0.000245632596152 6.46302945692067 11.3103195648736
"CHE-18361" 0.015509444805735 0.000244200069748 0.000245632596152 5.54907608489522 10.396963537967
"CHE-20419" 0.015510852302806 0.000244917104337 0.000245632596152 6.46302945692067 11.3103195648736
"CHE-230765" 0.013548014201965 0.000244677430803 0.000248704894424 7.19218205871325 11.0881552058041
"CHE-11232" 0.014260187586475 0.000245157159964 0.000245034599638 6.2709884318583 11.4928860096325
"CHE-234435" 0.0133685308304 0.000244677605939 0.000248765511761 7.20414929203594 11.0881552058041
"CHE-156412" 0.01729889298893 0.000245637626654 0.000246412156109 7.27309259599952 11.7773798513027
"CHE-20451" 0.015510852302806 0.000244917104337 0.000245632596152 6.46302945692067 11.3103195648736
"CHE-234572" 0.013193401369515 0.000244558134366 0.00024882614356 7.0825485693553 10.9551130499799
"CHE-13889" 0.015331427183196 0.006369802601339 0.000244855483035 11.240998624463 12.8291460134539
"CHE-9977" 0.014888913893295 0.000245758420551 0.000244855483035 6.4723462945009 11.8383223095228
"CHE-9905" 0.015110102624929 0.008195836946401 0.00024479580646 11.1958695065122 12.8130135794415
"CHE-194655" 0.015831236395634 0.000243724104314 0.000247797370134 0 0
"CHE-231749" 0.01319289217657 0.000244438575482 0.00024882614356 6.92853781816467 10.8014513677174
"CHE-10249" 0.01467095851216 0.000243961912918 0.000244915174089 4.39444915467244 9.70479268162423
"CHE-156578" 0.01729889298893 0.000245637626654 0.000246412156109 7.27309259599952 11.7773798513027
"CHE-18653" 0.015509444805735 0.000244200069748 0.000245632596152 5.54907608489522 10.396963537967
"CHE-216052" 0.014104556645165 0.000247700766846 0.000248523129191 8.57187075270693 12.4929118628794
"CHE-234792" 0.013193401369515 0.000244558134366 0.00024882614356 7.0825485693553 10.9551130499799
"CHE-128674" 0.017180432233205 0.000249298839417 0.000246112035815 8.21093973337902 12.8185844428191
"CHE-8727" 0.014471228643296 0.008405220990513 0.000244616863619 11.015032519116 12.2387914980929
"CHE-8780" 0.014471228643296 0.008405220990513 0.000244616863619 11.015032519116 12.2387914980929
"CHE-129014" 0.016902847771354 0.000249175963789 0.00024617203092 8.21365270303 12.7971040405972
"CHE-20946" 0.015510852302806 0.000244917104337 0.000245632596152 6.46302945692067 11.3103195648736
"CHE-169549" 0.016475615927768 0.00024384296513 0.000246712638297 4.61512051684126 9.012133305952
"CHE-157529" 0.01700903112379 0.000245517451072 0.000246472223596 7.23056315340929 11.7146410688708
"CHE-6224" 0.013511554981686 0.00024384296513 0.000244438051103 3.2188758248682 9.012133305952
"CHE-21186" 0.015510852302806 0.000244917104337 0.000245632596152 6.46302945692067 11.3103195648736
"CHE-159994" 0.016454599425573 0.000244797077426 0.000246592401996 6.76272950693188 11.2054487651903
"CHE-157930" 0.016451431779899 0.000244080947762 0.000246592401996 5.66642668811243 10.1097697467749
"CHE-160732" 0.016454599425573 0.000244797077426 0.000246592401996 6.76272950693188 11.2054487651903
"CHE-19491" 0.015044046562461 0.000243961912918 0.000245752369201 4.91998092582813 9.70479268162423
"CHE-217632" 0.013914471117805 0.000247579072603 0.000248583703138 8.55352512066363 12.4652317790487
"CHE-19533" 0.015044046562461 0.000243961912918 0.000245752369201 4.91998092582813 9.70479268162423
"CHE-21783" 0.015047799323546 0.000244558221848 0.000245752369201 6.16751649088834 10.9556718848238
"CHE-19864" 0.014821345338792 0.00024384296513 0.000245812277442 4.26267987704132 9.012133305952
"CHE-161225" 0.015934181188188 0.000244558046884 0.000246712638297 6.55250788703459 10.9551130499799
"CHE-130326" 0.015873568689366 0.000248561681048 0.000246412156109 8.18896686364888 12.6831511884479
"CHE-220163" 0.013727970656546 0.000246603757659 0.00024864429155 8.27817429094374 12.1789069774574
"CHE-4674" 0.012997012144697 0.009355172712635 0.000244140319857 10.2578347894657 11.8083375834839
"CHE-23969" 0.014825630776014 0.000244200098823 0.000245812277442 5.63835466933375 10.396963537967
"CHE-132620" 0.01563417106878 0.000248069658831 0.000246472223596 8.1056094022999 12.5826443299834
"CHE-218137" 0.013540143455542 0.000244438575482 0.000248704894424 6.90475076996184 10.8014513677174
"CHE-22014" 0.014825202120777 0.000243961912918 0.000245812277442 4.94875989037817 9.70479268162423
"CHE-22111" 0.014825202120777 0.000243961912918 0.000245812277442 4.94875989037817 9.70479268162423
"CHE-22120" 0.014608678309923 0.000243724104314 0.000245872200162 0 0
"CHE-22231" 0.014608678309923 0.000243724104314 0.000245872200162 0 0
"CHE-22962" 0.014608886419648 0.00024384296513 0.000245872200162 4.29045944114839 9.012133305952
"CHE-23553" 0.014398590328163 0.000243724104314 0.000245932137359 0 0
"CHE-142628" 0.015168098921741 0.000245757684361 0.000246592401996 7.39817409297047 11.8375130726179
"CHE-22425" 0.014608678309923 0.000243724104314 0.000245872200162 0 0
"CHE-23713" 0.014398590328163 0.000243724104314 0.000245932137359 0 0
"CHE-133307" 0.015167650234429 0.000245637244211 0.000246592401996 7.3375877435386 11.7773798513027
"CHE-23217" 0.014398590328163 0.000243724104314 0.000245932137359 0 0
"CHE-143170" 0.014728164472881 0.000245517245342 0.000246712638297 7.31388683163346 11.713757965523
"CHE-219758" 0.012684139568826 0.00024384296513 0.000249008125726 5.17614973257383 9.012133305952
"CHE-26060" 0.01439960122021 0.00024384296513 0.000245932137359 4.31748811353631 9.012133305952
"CHE-223415" 0.012541849479461 0.000245156427372 0.00024906881537 7.66715825531915 11.4916609696655
