"LCBD_repl" "LCBD_rich" "LCBD_D"
"CHE-286131" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-185010" 0.00319598520279701 0.00120436254606731 0.0019890051488377
"CHE-319815" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-270714" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-119401" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-119305" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-289184" 0.00205891341868734 0.00120436254606731 0.00154235373460874
"CHE-339154" 0.000574872522345376 0.0031614516426435 0.00160887034872444
"CHE-123944" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-123834" 0.00264960489736863 0.00146553903753375 0.00197276315257965
"CHE-352916" 0.000345494997869072 0.0022069682307574 0.00138784501993473
"CHE-319597" 0.000644939301635681 0.00133742008088809 0.00106879178396362
"CHE-270488" 0.00211136757818724 0.00133742008088809 0.00154843900559252
"CHE-326443" 0.00294577544183867 0.00228066087514477 0.00245735706688095
"CHE-353491" 0.0010119423098368 0.0022069682307574 0.00159560380724495
"CHE-339205" 5.43909344354035e-05 0.00292552005922434 0.0015955512432827
"CHE-353257" 0.00155089024053716 0.0022069682307574 0.00177420632650589
"CHE-270490" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-349833" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-93685" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-326393" 0.00294577544183867 0.00228066087514477 0.00245735706688095
"CHE-97611" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-94378" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-332636" 0.00119480768035238 0.00220696823075741 0.00158799337945659
"CHE-78031" 0.00176987525291428 0.00133742008088809 0.0015276009608039
"CHE-331843" 0.00224428866367269 0.00133742008088809 0.00159953673112893
"CHE-331855" 0.00224428866367269 0.00133742008088809 0.00159953673112893
"CHE-121189" 0.00242312837181906 0.00120436254606731 0.00178273860986855
"CHE-122308" 0.00154718515422224 0.00177749911166988 0.00159949352294002
"CHE-327125" 0.00173718308017671 0.00220696823075741 0.00175962531520261
"CHE-77471" 0.000620906803646932 0.00177749911166988 0.00127233207770223
"CHE-121812" 0.0020544008248865 0.00120436254606731 0.00164524531389954
"CHE-327040" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-270332" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-326351" 0.00231360030536869 0.00120436254606731 0.00164645803415497
"CHE-120080" 0.000759213553920791 0.00260791612092931 0.00166740296918358
"CHE-319574" 0.00217023296461741 0.00133742008088809 0.00158060612365368
"CHE-34233" 0.00245473237199986 0.00228066087514477 0.00233837082433253
"CHE-251789" 0.0013962548477562 0.00177749911166988 0.00147314560351563
"CHE-340039" 0.00043222435308813 0.00260791612092931 0.00156903702829576
"CHE-340350" 0.000436497397790489 0.00260791612092931 0.00138159880393833
"CHE-326877" 0.00270946165153964 0.00120436254606731 0.00177185020270359
"CHE-93577" 0.0021615967812513 0.00146553903753375 0.00181096592690483
"CHE-181213" 0.00101425306274942 0.00177749911166988 0.0013964437416579
"CHE-325739" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-319520" 0.00163691707489269 0.00220696823075741 0.0017225485681056
"CHE-326308" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-285552" 0.000243798800460368 0.00220696823075741 0.0013578885621448
"CHE-325710" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-248951" 0.00294577544183867 0.00228066087514477 0.00245735706688094
"CHE-327166" 0.0032263363472898 0.00133742008088809 0.00205581951826706
"CHE-283134" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-76966" 0.00124570057605905 0.00177749911166988 0.00150387782814802
