"LCBD_repl" "LCBD_rich" "LCBD_D"
"7916" 0.0013197025325826 0.00318031928857889 0.00240884926561782
"8135" 0.0013197025325826 0.00318031928857889 0.00240884926561782
"8136" 0.0013197025325826 0.00318031928857889 0.00240884926561782
"8323" 0.0013197025325826 0.00318031928857889 0.00240884926561782
"8124" 0.0013197025325826 0.00318031928857889 0.00240884926561782
"8463" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"8242" 0.00355560670128775 0.00326012753160211 0.00338449007798678
"8243" 0.00131970253258259 0.00318031928857889 0.00240884926561782
"8225" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"7885" 0.0197527401928745 0.00179592965968468 0.0056936563698172
"7766" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"8584" 0.0186692250084284 0.00296832163478844 0.00558251161501243
"8340" 0.000396485285825256 0.00603994311548855 0.00488999710885075
"7806" 0.00131970253258259 0.00318031928857889 0.00240884926561782
"8717" 0.0046493566832841 0.00418526351754109 0.00428455979705918
"8722" 0.000633814233564647 0.00246023194819337 0.00215220927703296
"8506" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"8709" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"7987" 0.00916543151972325 0.00311154304184795 0.00438959824618953
"7764" 0.00474534777244901 0.00446213773707335 0.00444326016793711
"8150" 0.00131970253258259 0.00318031928857889 0.00240884926561782
"8228" 0.00131970253258259 0.00318031928857889 0.00240884926561782
"8229" 0.00131970253258259 0.00318031928857889 0.00240884926561782
"8523" 0.00131970253258259 0.00318031928857889 0.00240884926561782
"7970" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"7969" 0.00131970253258259 0.00318031928857889 0.00240884926561782
"8721" 0.00934012276788082 0.00234356051433739 0.00426684088186447
"7805" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"7784" 0.0160406851591971 0.00260711499234801 0.00562410802565068
"8707" 0.00131970253258259 0.00318031928857889 0.00240884926561783
"8585" 0.0166642794285608 0.00350335385430833 0.0053411777035885
"7971" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"8149" 0.00131970253258259 0.00318031928857889 0.00240884926561783
"8714" 0.00131970253258259 0.00318031928857889 0.00240884926561783
"7989" 0.00209188189896032 0.00525686249895313 0.00458361301425125
"7991" 0.0174736689727909 0.00303673979666722 0.00538742854513561
"8713" 0.00131970253258259 0.00318031928857889 0.00240884926561783
"8079" 0.00131970253258259 0.00318031928857889 0.00240884926561783
"8571" 0.00517561320676691 0.00443656656402179 0.00451134428331684
"8291" 0.00131970253258259 0.00318031928857889 0.00240884926561783
"9697" 0.00355560670128775 0.0032601275316021 0.00338449007798679
"7743" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"7968" 0.00131970253258259 0.00318031928857889 0.00240884926561783
"8112" 0.00131970253258259 0.00318031928857889 0.00240884926561783
"8461" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"7809" 0.00909156816843702 0.00233935068400851 0.00412506878232853
"8239" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"8570" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"8711" 0.00131970253258259 0.00318031928857888 0.00240884926561783
"8114" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"8385" 0.00131970253258259 0.00318031928857888 0.00240884926561783
"8106" 0.00909156816843702 0.00233935068400851 0.00412506878232853
"7643" 0.00608395095102829 0.00438680794694155 0.00466576803623962
"8441" 0.0161883116412768 0.00273746943049043 0.00499902238761129
"8399" 0.0013197025325826 0.00318031928857888 0.00240884926561783
"7988" 0.00802968800252653 0.0045414176337021 0.00477225787101574
"8113" 0.00355560670128775 0.0032601275316021 0.00338449007798679
"8587" 0.0158279615769796 0.00408427345502838 0.00550640196516454
"8373" 0.00368944844616389 0.00472109443897488 0.00454945399396292
"7804" 0.00230013981303036 0.00524938645672461 0.00466271052444418
"8439" 0.00344327836391354 0.00330819207354823 0.00351381400881395
"8440" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"8528" 0.00343942682517232 0.00449470348360916 0.00433827109301479
"8402" 0.00369730618528015 0.00331232133856343 0.00359799816911071
"8125" 0.00355560670128775 0.0032601275316021 0.00338449007798679
"8715" 0.0013197025325826 0.00318031928857888 0.00240884926561783
"8516" 0.0101207241487953 0.0042070610682268 0.00494082188799793
"8517" 0.00338798369318891 0.00520602114046919 0.00476923173068312
"8107" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"8438" 0.00366804320293765 0.00449405887398564 0.00428180649155227
