"LCBD_repl" "LCBD_rich" "LCBD_D"
"PL02S0401_0678" 0.00752966584755198 0.00448822212921618 0.00577584319263792
"PL02S0401_0682" 0.00383469171539314 0.00660538484129983 0.00506972632783027
"PL02S0401_0692" 0.00749721691612372 0.00542740572024247 0.0062795125455534
"PL02S0401_0693" 0.00302576161940527 0.00718291765376923 0.00511831476491146
"PL02S0401_1626" 0.00520511037136781 0.00670399051170523 0.00618601522205859
"PL02S0401_3208" 0.00637895665907144 0.00459127943797245 0.00540933048798532
"PL02S0401_3310" 0.00713933255200865 0.0064108542635554 0.00653186244172956
"PL02S0401_3312" 0.00653381644601477 0.00470997412774935 0.00544790946840071
"PL02S0401_3313" 0.00571294176416243 0.00480795138311737 0.00513689374010262
"PL02S0501_0576" 0.00806608030813462 0.00452308343574243 0.00600713097565464
"PL02S0501_0585" 0.00651213124338261 0.00805613359153024 0.00696345270914962
"PL02S0501_0587" 0.00520229720929198 0.00525548690786548 0.00535080242829377
"PL02S0501_0612" 0.00618719785638241 0.00502617853277856 0.00538149377806334
"PL02S0501_0613" 0.00428804192693756 0.00568002924442269 0.00496450630607931
"PL02S0501_0630" 0.0062285302752476 0.00458647525842584 0.00536551962845451
"PL02S0501_0694" 0.00665257168124931 0.00454564992132155 0.00550648514307874
"PL02S0501_0711" 0.00645567789105475 0.005163232098317 0.00567934797446746
"PL02S0501_0853" 0.006388251347606 0.00502333801100108 0.00542746821774019
"PL02S0501_0867" 0.0058168443700585 0.00564385584801487 0.00589912126381147
"PL02S0501_0873" 0.00687182237065755 0.00481803536452709 0.00569432604751443
"PL02S0501_0889" 0.0033141630248161 0.00688480694816086 0.00600150951626552
"PL02S0501_0899" 0.00602805935206601 0.0059712418098668 0.00564997693592756
"PL02S0501_0900" 0.00599166974563907 0.00505528289266789 0.00528796411607804
"PL02S0501_0901" 0.00478798143869131 0.00560394682986247 0.00505557269464293
"PL02S0501_0904" 0.00728435503560412 0.00475623987720631 0.00566090623705722
"PL02S0501_1665" 0.00538292431565382 0.0049333266997637 0.00502687172382467
"PL02S0501_1737" 0.00503650246392968 0.00501470546218372 0.00523143359141578
"PL02S0501_3262" 0.00609114528900589 0.00554817356518245 0.00610213637833375
"PL02S0501_3264" 0.00594549714541237 0.00567324723339592 0.0059135283193728
"PL02S0501_3281" 0.00487976822942899 0.00522130266900387 0.00498278674361465
